hhid,quarter,cluster,HholdID,personid,s1aq1_gender,s1aq2_ role_in_household,s2aq3_highest_level_of_education,s4aq40a_occupation,s4aq42_occupation_type_registration,s4aq44_occupation_place,s1aq4y_age,s1aq9a_tribe,s1bq5a_region of stay,s1aq5_marital_status
444616,2022Q4,446,16,1,Male,Head,SSS/SHS,MIXED FARMER CULTIVATING CASSAVA YAM AND REARING GOAT AND CHICKEN,Private Informal,Own land / farm,40,Gurma,,Married (Customary/Traditional)
444617,2022Q4,446,17,1,Male,Head,0,MIXED FARMER CULTIVATING YAM CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,60,Gurma,,Married (Customary/Traditional)
444617,2022Q4,446,17,3,Male,Child (Son/Daughter),Primary,MIXED FARMER CULTIVATING YAM CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,21,Gurma,,Never married
444715,2022Q4,447,15,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING YAM CASSAVA AND MAIZE  AND REARING CHICKEN,Private Informal,Own land / farm,49,Gurma,Oti,Married (Customary/Traditional)
444717,2022Q4,447,17,2,Female,Spouse (Wife/Husband/Living together),SSS/SHS,MIXED CROP FARMER CULTIVATING CASSAVA AND YAM,Private Informal,Own land / farm,22,Gurma,Oti,Married (Customary/Traditional)
444716,2022Q4,447,16,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING CASSAVA MAIZE AND YAM REARING CHICKEN,Private Informal,Own land / farm,32,Gurma,Northern.,Married (Customary/Traditional)
444718,2022Q4,447,18,1,Male,Head,JSS/JHS,MIXED FARMER CULTIVATING YAM GROUNDNUTS AND REARING DOGS,Private Informal,Own land / farm,28,Gurma,,Informal/living together
444715,2022Q4,447,15,8,Female,Parent,0,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM AND REARING CHICKEN,Private Informal,Own land / farm,72,Gurma,Northern.,Widowed
444718,2022Q4,447,18,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING DOGS,Private Informal,Own land / farm,21,Gurma,,Married (Islamic)
444717,2022Q4,447,17,1,Male,Head,SSS/SHS,MIXED CROP FARMER CULTIVATING CASSAVA AND YAM,Private Informal,Own land / farm,32,Gurma,Greater Accra,Married (Customary/Traditional)
444917,2022Q4,449,17,1,Male,Head,0,CATTLE FARMER (REARER),Private Informal,Other land / farm.,54,,Outside Ghana (specify country),Married (Islamic)
747812,2023Q3,478,12,1,Male,Head,0,MIXED CROP FARMER AND LIVESTOCK,Private Informal,Own land / farm,23,Mole-Dagbani,,Married (Islamic)
747812,2023Q3,478,12,2,Female,Spouse (Wife/Husband/Living together),0,MIXED CROP FARMER AND LIVESTOCK,Private Informal,Own land / farm,20,,Outside Ghana (specify country),Married (Islamic)
448710,2022Q4,487,10,7,Female,Spouse (Wife/Husband/Living together),SSS/SHS,MIXED CROP FARMER BAMBARA BEANS,Private Informal,Own land / farm,25,Mole-Dagbani,,Married (Customary/Traditional)
148706,2022Q1,487,6,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ,MILLET FARMER",Private Informal,Other land / farm.,55,Mole-Dagbani,Upper West,Married (Customary/Traditional)
449003,2022Q4,490,3,1,Male,Head,JSS/JHS,MIXED CROP FARMER (RICE AND YAM),Private Informal,Own land / farm,34,Guan,Savannah,Married (Islamic)
449004,2022Q4,490,4,1,Male,Head,0,"MIXED CROP FARMER (YAM,MAIZE,POTATOES)",Private Informal,Other land / farm.,54,Guan,,Married (Islamic)
449014,2022Q4,490,14,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLET,YAM)",Private Informal,Own land / farm,57,Guan,Savannah,Married (Islamic)
449014,2022Q4,490,14,6,Male,Child (Son/Daughter),Primary,"MIXED CROP FARMER (YAM, MILLET,MAIZE)",Private Informal,Own land / farm,34,Guan,,Never married
449015,2022Q4,490,15,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,GROUNDNUT, MILLET)",Private Informal,Other land / farm.,46,Mole-Dagbani,Savannah,Married (Islamic)
349614,2022Q3,496,14,1,Male,Head,Primary,MIXED CROP FARMER AND LIVESTOCK,Private Informal,Own land / farm,63,Guan,,Married (Islamic)
350806,2022Q3,508,6,1,Male,Head,0,FISH FARMER (FISHERMAN),Private Informal,River / Ocean,40,Ga-Dangme,Savannah,Married (Customary/Traditional)
451007,2022Q4,510,7,2,Female,Spouse (Wife/Husband/Living together),0,MIXED CROP FARMER AND LIVESTOCK,Private Informal,Own land / farm,53,Guan,Savannah,Married (Islamic)
451007,2022Q4,510,7,3,Male,Child (Son/Daughter),0,MIXED CROP FARMER AND LIVESTOCK,Private Informal,Own land / farm,18,Guan,,Never married
353807,2022Q3,538,7,1,Male,Head,JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,35,Mole-Dagbani,,Married (Customary/Traditional)
753807,2023Q3,538,7,1,Male,Head,JSS/JHS,"A FARMER WHO GROW MILLET, MAIZE, RICE AND GROUNDNUT",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
453803,2022Q4,538,3,1,Male,Head,Tertiary - Post graduate certificate / diploma,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,30,Mole-Dagbani,,Married (Islamic)
453807,2022Q4,538,7,1,Male,Head,JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,35,Mole-Dagbani,,Married (Customary/Traditional)
553807,2023Q1,538,7,1,Male,Head,JSS/JHS,"A FARMER WHO GROW MAIZE, GROUNDNUT AND RICE",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
553803,2023Q1,538,3,1,Male,Head,Tertiary - Post graduate certificate / diploma,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,30,Mole-Dagbani,,Married (Islamic)
353906,2022Q3,539,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (RICE, MAIZE, PEPPER ETC)",Private Informal,Other land / farm.,33,Grusi,,Married (Customary/Traditional)
553908,2023Q1,539,8,1,Male,Head,SSS/SHS,"A FARMER WHO GROW MAIZE, SOYA BEANS, GROUNDNUT AND MILLET",Private Informal,Own land / farm,52,Mande,,Married (Islamic)
753908,2023Q3,539,8,1,Male,Head,SSS/SHS,"A FARMER WHO GROW MAIZE, RICE AND GROUNDNUT",Private Informal,Own land / farm,53,Mande,,Married (Islamic)
653908,2023Q2,539,8,1,Male,Head,SSS/SHS,A FARMER WHO GROW MAIZE AND GROUNDNUT,Private Informal,Own land / farm,53,Mande,,Married (Islamic)
354005,2022Q3,540,5,1,Female,Head,0,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,79,Mole-Dagbani,,Widowed
554413,2023Q1,544,13,1,Male,Head,JSS/JHS,"A FARMER WHO CULTIVATE RICE,GROUNDNUT,MAIZE AND MILLET",Private Informal,Own land / farm,49,Mole-Dagbani,Western,Married (Customary/Traditional)
654413,2023Q2,544,13,1,Male,Head,JSS/JHS,"A FARMER WHO GROW MAIZE, MILLET, RICE AND GROUNDNUT",Private Informal,Own land / farm,49,Mole-Dagbani,Western,Married (Customary/Traditional)
654413,2023Q2,544,13,2,Female,Spouse (Wife/Husband/Living together),Primary,A FARMER WHO GROW RICE AND GROUNDNUT,Private Informal,Own land / farm,46,Mole-Dagbani,Greater Accra,Married (Customary/Traditional)
754413,2023Q3,544,13,1,Male,Head,JSS/JHS,"A FARMER WHO GROW MAIZE, MILLET, GROUNDNUT AND RICE",Private Informal,Own land / farm,49,Mole-Dagbani,Western,Married (Customary/Traditional)
354512,2022Q3,545,12,2,Male,Child (Son/Daughter),JSS/JHS,A FARMER WHO GROWS CEREAL CROPS,Private Informal,Own land / farm,37,Mole-Dagbani,,Married (Customary/Traditional)
554510,2023Q1,545,10,2,Male,Child (Son/Daughter),Primary,"A FARMER WHO GROW MILLET, MAIZE AND GROUNDNUT",Private Informal,Own land / farm,38,Mole-Dagbani,,Never married
354509,2022Q3,545,9,1,Male,Head,Primary,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,30,Mole-Dagbani,,Married (Customary/Traditional)
354512,2022Q3,545,12,1,Female,Head,0,A FARMER WHO CULTIVATE CEREAL CROPS,,,61,Mole-Dagbani,Upper East,Widowed
354510,2022Q3,545,10,2,Male,Child (Son/Daughter),Primary,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,37,Mole-Dagbani,,Never married
654510,2023Q2,545,10,1,Female,Head,0,"A FARMER WHO GROW MILLET, GROUNDNUT AND GUINEA CORN",Private Informal,Own land / farm,58,Mole-Dagbani,,Widowed
654510,2023Q2,545,10,2,Male,Child (Son/Daughter),Primary,"A FARMER WHO GROW MILLET, MAIZE  AND GROUNDNUT",Private Informal,Own land / farm,38,Mole-Dagbani,,Never married
654518,2023Q2,545,18,2,Male,Child (Son/Daughter),SSS/SHS,"A FARMER WHO GROW MILLET,MAIZE AND GROUNDNUT",Private Informal,Own land / farm,31,Mole-Dagbani,,Never married
354510,2022Q3,545,10,1,Female,Head,0,"A FARMER WHO CULTIVATE MILLET, MAIZE ,BEANS AND GROUNDNUT",Private Informal,Own land / farm,57,Mole-Dagbani,,Widowed
354509,2022Q3,545,9,5,Female,Parent,0,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,63,Mole-Dagbani,,Widowed
354502,2022Q3,545,2,1,Male,Head,JSS/JHS,A FARMER WHO CULTIVATE CEREAL CROPS,,,47,Mole-Dagbani,,Married (Customary/Traditional)
754518,2023Q3,545,18,2,Male,Child (Son/Daughter),SSS/SHS,"A FARMER WHO GROW MAIZE, MILLET AND GROUNDNUT",Private Informal,Own land / farm,31,Mole-Dagbani,,Never married
555007,2023Q1,550,7,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, SOYA BEANS)",Private Informal,Own land / farm,33,Mole-Dagbani,,Married (Islamic)
555007,2023Q1,550,7,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE, SOYA BEANS)",Private Informal,Own land / farm,26,Mole-Dagbani,,Married (Islamic)
455114,2022Q4,551,14,7,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MAIZE, BEANS, BAMBARA BEANS ETC)",Private Informal,Own land / farm,27,Gurma,Ashanti.,Married (Islamic)
455114,2022Q4,551,14,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE, BEANS, BAMBARA BEANS ETC)",Private Informal,Own land / farm,35,Gurma,Upper East,Married (Islamic)
455111,2022Q4,551,11,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,  BEANS,  BAMBARA BEANS ETC)",Private Informal,Own land / farm,42,Mole-Dagbani,Upper East,Married (Customary/Traditional)
455114,2022Q4,551,14,3,Male,Child (Son/Daughter),0,"MIXED CROP FARMER (MAIZE, BEANS, BAMBARA BEANS ETC)",Private Informal,Own land / farm,21,Mande,,Never married
455114,2022Q4,551,14,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, BEANS, BAMBARA BEANS ETC)",Private Informal,Own land / farm,42,Mande,,Married (Islamic)
355319,2022Q3,553,19,1,Male,Head,SSS/SHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
555308,2023Q1,553,8,1,Male,Head,SSS/SHS,"A FARMER WHO GROW RICE,MAIZE AND GROUNDNUT",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
355318,2022Q3,553,18,1,Female,Head,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,57,Mole-Dagbani,,Widowed
555308,2023Q1,553,8,2,Female,Spouse (Wife/Husband/Living together),SSS/SHS,"A FARMER WHO GROW MAIZE, RICE AND GROUNDNUT",Private Informal,Own land / farm,29,Mole-Dagbani,,Married (Customary/Traditional)
655308,2023Q2,553,8,2,Female,Spouse (Wife/Husband/Living together),SSS/SHS,"A FARMER WHO GROW MILLET, RICE AND GROUNDNUT",Private Informal,Own land / farm,29,Mole-Dagbani,,Married (Customary/Traditional)
555322,2023Q1,553,22,1,Male,Head,JSS/JHS,"A FARMER WHO GROW MAIZE, MILLET, GROUNDNUT AND RICE",Private Informal,Own land / farm,41,Mole-Dagbani,,Married (Customary/Traditional)
355319,2022Q3,553,19,9,Female,Parent,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,80,Mole-Dagbani,,Widowed
355322,2022Q3,553,22,1,Male,Head,JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
655308,2023Q2,553,8,1,Male,Head,SSS/SHS,"A FARMER WHO GROW MILLET, MAIZE, RICE AND GROUNDNUT",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
655319,2023Q2,553,19,1,Male,Head,SSS/SHS,"A FARMER WHO GROW MILLET, GROUNDNUT AND MAIZE",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
755308,2023Q3,553,8,1,Male,Head,SSS/SHS,"A FARMER WHO GROW RICE,MILLET, MAIZE AND GROUNDNUT",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
755319,2023Q3,553,19,1,Male,Head,SSS/SHS,"A FARMER WHO CULTIVATE  MILLET, MAIZE, GROUNDNUT AND RICE",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
555319,2023Q1,553,19,1,Male,Head,SSS/SHS,"A FARMER WHO GROW GROUNDNUT, MAIZE,MILLET,RICE AND BEANS",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
755322,2023Q3,553,22,2,Female,Spouse (Wife/Husband/Living together),Primary,"A FARMER WHO GROW MILLET, MAIZE, GROUNDNUT AND RICE",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
655408,2023Q2,554,8,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"A FARMER WHO GROW MAIZE, RICE AND GROUNDNUT",Private Informal,Own land / farm,32,Grusi,,Married (Customary/Traditional)
555406,2023Q1,554,6,1,Male,Head,Primary,"A FARMER WHO CULTIVATE RICE, MAIZE AND GROUNDNUT",Private Informal,Own land / farm,50,Grusi,,Married (Customary/Traditional)
655406,2023Q2,554,6,1,Male,Head,Primary,"A FARMER WHO GROW MAIZE, RICE AND GROUNDNUT",Private Informal,Own land / farm,50,Grusi,,Married (Customary/Traditional)
755407,2023Q3,554,7,1,Female,Head,0,"A FARMER WHO CULTIVATE MAIZE, MILLET, GROUNDNUT AND RICE",Private Informal,Own land / farm,49,Grusi,,Widowed
655407,2023Q2,554,7,1,Female,Head,0,"A FARMER WHO GROW MAIZE,RICE AND GROUNDNUT",Private Informal,Own land / farm,48,Grusi,,Widowed
555409,2023Q1,554,9,1,Male,Head,0,"A FARMER WHO CULTIVATE RICE,MAIZE ,BEANS,MALLET,GROUNDNUT AND GUINEA CORN",Private Informal,Own land / farm,63,Grusi,,Married (Customary/Traditional)
355417,2022Q3,554,17,1,Male,Head,JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,44,Grusi,,Married (Customary/Traditional)
755406,2023Q3,554,6,1,Male,Head,Primary,"A FARMER WHO GROW RICE,MAIZE, MILLET AND GROUNDNUT",Private Informal,Own land / farm,51,Grusi,,Married (Customary/Traditional)
755409,2023Q3,554,9,1,Male,Head,0,"A FARMER WHO GROW MAIZE, GROUNDNUT AND GUINEA CORN",Private Informal,Own land / farm,64,Grusi,,Married (Customary/Traditional)
355418,2022Q3,554,18,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,43,Grusi,,Married (Customary/Traditional)
655409,2023Q2,554,9,1,Male,Head,0,"A FARMER WHO GROW MAIZE MILLET ,GROUNDNUT AND GUINEA CORN",Private Informal,Own land / farm,63,Grusi,,Married (Customary/Traditional)
755408,2023Q3,554,8,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"A FARMER WHO CULTIVATE RICE , GROUNDNUT AND MAIZE",Private Informal,Own land / farm,32,Grusi,,Married (Customary/Traditional)
555408,2023Q1,554,8,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"A FARMER WHO CULTIVATE RICE , MAIZE AND MILLET",Private Informal,Own land / farm,32,Grusi,,Married (Customary/Traditional)
655406,2023Q2,554,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"A FARMER WHO GROW RICE,MAIZE AND GROUNDNUT",Private Informal,Own land / farm,29,Grusi,,Married (Customary/Traditional)
555407,2023Q1,554,7,1,Female,Head,0,"A FARMER WHO CULTIVATE RICE, MAIZE  AND GROUNDNUT",Private Informal,Own land / farm,48,Grusi,,Widowed
555409,2023Q1,554,9,3,Male,Child (Son/Daughter),SSS/SHS,A FARMER WHO CULTIVATE RICE ONLY,Private Informal,Own land / farm,29,Grusi,,Married (Customary/Traditional)
355416,2022Q3,554,16,1,Male,Head,Primary,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,62,Grusi,,Married (Customary/Traditional)
555406,2023Q1,554,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"A FARMER WHO GROW MAIZE, RICE AND GROUNDNUT",Private Informal,Own land / farm,29,Grusi,,Married (Customary/Traditional)
655409,2023Q2,554,9,3,Male,Child (Son/Daughter),SSS/SHS,A FARMER WHO CULTIVATE RICE ONLY,Private Informal,Own land / farm,29,Grusi,,Married (Customary/Traditional)
455512,2022Q4,555,12,2,Female,Parent-in-law,0,"MIXED CROP FARMER (MAIZE, GROUNDNUT)",Private Informal,Own land / farm,35,Grusi,,Married (Customary/Traditional)
455514,2022Q4,555,14,2,Male,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE, GROUNDNUT, MILLET)",Private Informal,Own land / farm,33,Grusi,,Married (Customary/Traditional)
755514,2023Q3,555,14,2,Male,Spouse (Wife/Husband/Living together),Primary,"A FARMER WHO GROW MAIZE, MILLET, GROUNDNUT AND RICE",Private Informal,Own land / farm,33,Grusi,,Married (Customary/Traditional)
155511,2022Q1,555,11,1,Male,Head,0,A FARMER WHO GROW CEREAL CROPS,,Own land / farm,65,Grusi,Bono,Widowed
155501,2022Q1,555,1,1,Female,Head,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,67,,Outside Ghana (specify country),Widowed
155522,2022Q1,555,22,7,Male,Other relative,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,52,Grusi,,Widowed
455505,2022Q4,555,5,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,  SOYA BEANS, GROUNDNUT  ETC)",Private Informal,Own land / farm,51,Grusi,,Married (Customary/Traditional)
655513,2023Q2,555,13,1,Male,Head,Primary,"A FARMER WHO GROW MAIZE,MILLET AND GROUNDNUT",Private Informal,Own land / farm,66,Grusi,,Married (Customary/Traditional)
655513,2023Q2,555,13,2,Female,Spouse (Wife/Husband/Living together),Middle,"A FARMER WHO GROW RICE,MILLET AND GROUNDNUT",Private Informal,Own land / farm,54,Grusi,Ashanti.,Married (Customary/Traditional)
155518,2022Q1,555,18,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,45,Grusi,,Married (Customary/Traditional)
155517,2022Q1,555,17,1,Female,Head,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,61,Grusi,Outside Ghana (specify country),Widowed
455505,2022Q4,555,5,3,Male,Child (Son/Daughter),SSS/SHS,"MIXED CROP FARMER (MAIZE,  SOYA BEANS, GROUNDNUT  ETC)",Private Informal,Own land / farm,22,Grusi,,Never married
155513,2022Q1,555,13,1,Male,Head,0,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,65,Grusi,,Married (Customary/Traditional)
455513,2022Q4,555,13,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, MILLET)",Private Informal,Own land / farm,66,Grusi,,Married (Customary/Traditional)
755513,2023Q3,555,13,2,Female,Spouse (Wife/Husband/Living together),Middle,"A FARMER WHO GROW MILLET, MAIZE AND GROUNDNUT",Private Informal,Own land / farm,55,Grusi,Ashanti.,Married (Customary/Traditional)
455506,2022Q4,555,6,1,Female,Head,0,"MIXED CROP FARMER (MAIZE,  SOYA BEANS, GROUNDNUT  ETC)",Private Informal,Own land / farm,44,Grusi,Outside Ghana (specify country),Married (Customary/Traditional)
155516,2022Q1,555,16,1,Male,Head,0,A FARMER WHO GROW CEREAL CROPS,,Own land / farm,68,Grusi,Eastern,Married (Customary/Traditional)
655514,2023Q2,555,14,2,Male,Spouse (Wife/Husband/Living together),Primary,"A FARMER WHO GROW MAIZE,MILLET, RICE AND GROUNDNUT",Private Informal,Own land / farm,33,Grusi,,Married (Customary/Traditional)
555513,2023Q1,555,13,1,Male,Head,Primary,A FARMER WHO GROWS CEREAL CROPS,Private Informal,Own land / farm,66,Grusi,,Married (Customary/Traditional)
655512,2023Q2,555,12,1,Male,Head,0,"A FARMER WHO GROW MILLET, MAIZE AND GROUNDNUT",Private Informal,Own land / farm,62,Grusi,,Married (Customary/Traditional)
155504,2022Q1,555,4,1,Female,Head,0,"A FARMER WHO GROWS MILLET,GROUNDNUT,MAIZE AND RICE",,Own land / farm,59,Grusi,Outside Ghana (specify country),Widowed
455511,2022Q4,555,11,2,Female,Child (Son/Daughter),SSS/SHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, MILLET)",Private Informal,Home,22,Grusi,,Never married
155509,2022Q1,555,9,1,Male,Head,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,46,Grusi,,Married (Customary/Traditional)
455509,2022Q4,555,9,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,  SOYA BEANS, GROUNDNUT  ETC)",Private Informal,Own land / farm,47,Grusi,,Married (Customary/Traditional)
155518,2022Q1,555,18,1,Male,Head,Primary,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,50,Grusi,,Married (Customary/Traditional)
155522,2022Q1,555,22,1,Male,Head,JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,25,Grusi,,Married (Customary/Traditional)
155515,2022Q1,555,15,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO GROW CEREAL CROPS,,Own land / farm,75,Grusi,,Married (Customary/Traditional)
455507,2022Q4,555,7,4,Female,Parent-in-law,JSS/JHS,"MIXED CROP FARMER (MAIZE,  SOYA BEANS, GROUNDNUT  ETC)",Private Informal,Own land / farm,24,Grusi,,Married (Customary/Traditional)
755514,2023Q3,555,14,9,Male,Other relative,Primary,"A FARMER WHO GROW MILLET, GROUNDNUT AND RICE",Private Informal,Own land / farm,22,Grusi,,Never married
455508,2022Q4,555,8,1,Female,Head,0,"MIXED CROP FARMER (MAIZE,  SOYA BEANS, GROUNDNUT  ETC)",Private Informal,Own land / farm,49,,Outside Ghana (specify country),Married (Customary/Traditional)
155504,2022Q1,555,4,2,Male,Child (Son/Daughter),Primary,A FARMER WHO GROW CEREAL CROPS,,Own land / farm,36,Grusi,Greater Accra,Married (Customary/Traditional)
155507,2022Q1,555,7,1,Female,Head,Primary,A FARMER WHO GROW CEREAL CROPS,,Own land / farm,53,Grusi,Western North,Widowed
